User_id,Registration,Sum,Last Deposit,Geo,Language,Operator,firstcall,secondcall
22694147.0,2022-12-31,"$3,69",2022-12-31,Бразилия,,Magda Pontes,,
22696932.0,2022-12-31,"$3,69",2022-12-31,Бразилия,,Magda Pontes,,
22698215.0,2022-12-31,"$7,38",2022-12-31,Бразилия,,Magda Pontes,,
22700627.0,2022-12-31,"$4,61",2022-12-31,Бразилия,,Magda Pontes,,
22702416.0,2022-12-31,"$4,61",2022-12-31,Бразилия,,Magda Pontes,,
22706356.0,2022-12-31,"$7,38",2022-12-31,Бразилия,,Magda Pontes,,
22708285.0,2022-12-31,"$3,69",2022-12-31,Бразилия,,Magda Pontes,,
22712846.0,2022-12-31,"$3,69",2022-12-31,Бразилия,,Magda Pontes,,
22732276.0,2022-12-31,"$3,69",2022-12-31,Бразилия,,Magda Pontes,,
22744878.0,2022-12-31,"$7,93",2022-12-31,Бразилия,,Magda Pontes,,
22746607.0,2022-12-31,"$4,07",2022-12-31,Бразилия,,Magda Pontes,,
22748908.0,2022-12-31,"$3,69",2022-12-31,Бразилия,,Magda Pontes,,
12766879.0,2022-07-29,"$43,02",2022-12-31,Бразилия,,Magda Pontes,,
14614548.0,2022-08-29,"$7,85",2022-12-31,Бразилия,,Magda Pontes,,
19154339.0,2022-11-11,"$4,61",2022-12-31,Бразилия,,Magda Pontes,,
21353676.0,2022-12-13,"$47,22",2022-12-31,Бразилия,,Magda Pontes,,
21427081.0,2022-12-14,"$28,92",2022-12-31,Бразилия,,Magda Pontes,,
21483790.0,2022-12-15,"$72,89",2022-12-31,Бразилия,,Magda Pontes,,
21975486.0,2022-12-21,"$63,42",2022-12-31,Бразилия,,Magda Pontes,,
22079511.0,2022-12-23,"$39,77",2022-12-31,Бразилия,,Magda Pontes,,
22413322.0,2022-12-27,"$11,04",2022-12-31,Бразилия,,Magda Pontes,,
22543880.0,2022-12-29,"$30,79",2022-12-31,Бразилия,,Magda Pontes,,
22553772.0,2022-12-29,"$8,19",2022-12-31,Бразилия,,Magda Pontes,,
22619742.0,2022-12-30,"$14,64",2022-12-31,Бразилия,,Magda Pontes,,
22664707.0,2022-12-30,"$10,87",2022-12-31,Бразилия,,Magda Pontes,,
22674771.0,2022-12-30,"$4,58",2022-12-31,Бразилия,,Magda Pontes,,
22677993.0,2022-12-30,"$3,69",2022-12-31,Бразилия,,Magda Pontes,,
22689011.0,2022-12-31,"$3,67",2022-12-31,Бразилия,,Magda Pontes,,
22690817.0,2022-12-31,"$3,69",2022-12-31,Бразилия,,Magda Pontes,,
22691798.0,2022-12-31,"$4,58",2022-12-31,Бразилия,,Magda Pontes,,
22692285.0,2022-12-31,"$5,50",2022-12-31,Бразилия,,Magda Pontes,,
22693395.0,2022-12-31,"$5,50",2022-12-31,Бразилия,,Magda Pontes,,
22694590.0,2022-12-31,"$10,14",2022-12-31,Бразилия,,Magda Pontes,,
22695184.0,2022-12-31,"$3,69",2022-12-31,Бразилия,,Magda Pontes,,
22732962.0,2022-12-31,"$9,23",2022-12-31,Бразилия,,Magda Pontes,,
22735913.0,2022-12-31,"$4,61",2022-12-31,Бразилия,,Magda Pontes,,
22739525.0,2022-12-31,"$4,61",2022-12-31,Бразилия,,Magda Pontes,,
22744900.0,2022-12-31,"$9,23",2022-12-31,Бразилия,,Magda Pontes,,
22747903.0,2022-12-31,"$5,54",2022-12-31,Бразилия,,Magda Pontes,,
13578516.0,2022-08-11,"$3,69",2022-12-31,Бразилия,,Magda Pontes,,
15407825.0,2022-09-10,"$7,41",2022-12-31,Бразилия,,Magda Pontes,,
19899959.0,2022-11-22,"$4,61",2022-12-31,Бразилия,,Magda Pontes,,
21194233.0,2022-12-11,"$10,87",2022-12-31,Бразилия,,Magda Pontes,,
21822474.0,2022-12-19,"$30,00",2022-12-31,Бразилия,,Magda Pontes,,
21919906.0,2022-12-21,"$38,16",2022-12-31,Бразилия,,Magda Pontes,,
22099247.0,2022-12-23,"$5,50",2022-12-31,Бразилия,,Magda Pontes,,
22123422.0,2022-12-23,"$18,97",2022-12-31,Бразилия,,Magda Pontes,,
22219353.0,2022-12-24,"$3,69",2022-12-31,Бразилия,,Magda Pontes,,
22284797.0,2022-12-25,"$15,49",2022-12-31,Бразилия,,Magda Pontes,,
22412148.0,2022-12-27,"$11,04",2022-12-31,Бразилия,,Magda Pontes,,
22549003.0,2022-12-29,"$14,54",2022-12-31,Бразилия,,Magda Pontes,,
22627778.0,2022-12-30,"$64,29",2022-12-31,Бразилия,,Magda Pontes,,
22683421.0,2022-12-30,"$3,67",2022-12-31,Бразилия,,Magda Pontes,,
22689990.0,2022-12-31,"$3,67",2022-12-31,Бразилия,,Magda Pontes,,
22697118.0,2022-12-31,"$3,69",2022-12-31,Бразилия,,Magda Pontes,,
22701353.0,2022-12-31,"$6,52",2022-12-31,Бразилия,,Magda Pontes,,
22722954.0,2022-12-31,"$3,69",2022-12-31,Бразилия,,Magda Pontes,,
22732858.0,2022-12-31,"$18,45",2022-12-31,Бразилия,,Magda Pontes,,
22741158.0,2022-12-31,"$3,69",2022-12-31,Бразилия,,Magda Pontes,,
22749986.0,2022-12-31,"$5,54",2022-12-31,Бразилия,,Magda Pontes,,
15100976.0,2022-09-05,"$18,45",2022-12-31,Бразилия,,Magda Pontes,,
16185550.0,2022-09-24,"$33,65",2022-12-31,Бразилия,,Magda Pontes,,
19331947.0,2022-11-13,"$11,42",2022-12-31,Бразилия,,Magda Pontes,,
20071464.0,2022-11-24,"$3,69",2022-12-31,Бразилия,,Magda Pontes,,
21625350.0,2022-12-17,"$18,11",2022-12-31,Бразилия,,Magda Pontes,,
21738593.0,2022-12-18,"$18,38",2022-12-31,Бразилия,,Magda Pontes,,
22162667.0,2022-12-23,"$10,09",2022-12-31,Бразилия,,Magda Pontes,,
22177640.0,2022-12-24,"$13,72",2022-12-31,Бразилия,,Magda Pontes,,
22221605.0,2022-12-24,"$20,09",2022-12-31,Бразилия,,Magda Pontes,,
22252753.0,2022-12-25,"$10,14",2022-12-31,Бразилия,,Magda Pontes,,
22327919.0,2022-12-26,"$6,56",2022-12-31,Бразилия,,Magda Pontes,,
22734931.0,2022-12-31,"$12,92",2022-12-31,Бразилия,,,,
22735748.0,2022-12-31,"$9,23",2022-12-31,Бразилия,,,,
22742965.0,2022-12-31,"$4,61",2022-12-31,Бразилия,,,,
13037128.0,2022-08-02,"$4,61",2022-12-31,Бразилия,,,,
14221071.0,2022-08-23,"$18,30",2022-12-31,Бразилия,,,,
14798352.0,2022-08-31,"$8,30",2022-12-31,Бразилия,,,,
15095278.0,2022-09-05,"$9,22",2022-12-31,Бразилия,,,,
17221300.0,2022-10-12,"$9,23",2022-12-31,Бразилия,,,,
19317429.0,2022-11-13,"$22,20",2022-12-31,Бразилия,,,,
20402368.0,2022-11-28,"$4,61",2022-12-31,Бразилия,,,,
20636752.0,2022-12-02,"$16,57",2022-12-31,Бразилия,,,,
20724133.0,2022-12-04,"$66,79",2022-12-31,Бразилия,,,,
20813507.0,2022-12-05,"$68,21",2022-12-31,Бразилия,,,,
22001638.0,2022-12-22,"$33,45",2022-12-31,Бразилия,,,,
22056178.0,2022-12-22,"$71,66",2022-12-31,Бразилия,,,,
22236550.0,2022-12-24,"$33,82",2022-12-31,Бразилия,,,,
22440883.0,2022-12-27,"$3,69",2022-12-31,Бразилия,,,,
22454955.0,2022-12-27,"$57,69",2022-12-31,Бразилия,,,,
22459591.0,2022-12-27,"$23,32",2022-12-31,Бразилия,,,,
22661006.0,2022-12-30,"$5,50",2022-12-31,Бразилия,,,,
22672927.0,2022-12-30,"$8,18",2022-12-31,Бразилия,,,,
22687941.0,2022-12-31,"$5,50",2022-12-31,Бразилия,,,,
22700449.0,2022-12-31,"$9,22",2022-12-31,Бразилия,,,,
22700624.0,2022-12-31,"$0,99",2022-12-31,Бразилия,,,,
22700662.0,2022-12-31,"$8,15",2022-12-31,Бразилия,,,,
22707432.0,2022-12-31,"$4,61",2022-12-31,Бразилия,,,,
22719680.0,2022-12-31,"$6,52",2022-12-31,Бразилия,,,,
22721118.0,2022-12-31,"$3,69",2022-12-31,Бразилия,,,,
22726416.0,2022-12-31,"$3,26",2022-12-31,Бразилия,,,,
22726762.0,2022-12-31,"$3,69",2022-12-31,Бразилия,,,,
22730484.0,2022-12-31,"$3,26",2022-12-31,Бразилия,,,,
22734659.0,2022-12-31,"$3,69",2022-12-31,Бразилия,,,,
22737161.0,2022-12-31,"$4,61",2022-12-31,Бразилия,,,,
22743205.0,2022-12-31,"$5,54",2022-12-31,Бразилия,,,,
10263293.0,2022-05-12,"$3,69",2022-12-31,Бразилия,,,,
13026359.0,2022-08-02,"$3,69",2022-12-31,Бразилия,,,,
13851123.0,2022-08-16,"$52,46",2022-12-31,Бразилия,,,,
15132849.0,2022-09-06,"$5,54",2022-12-31,Бразилия,,,,
15204344.0,2022-09-07,"$31,27",2022-12-31,Бразилия,,,,
15359699.0,2022-09-09,"$16,56",2022-12-31,Бразилия,,,,
17552796.0,2022-10-18,"$30,27",2022-12-31,Бразилия,,,,
18030246.0,2022-10-25,"$7,26",2022-12-31,Бразилия,,,,
18365422.0,2022-10-30,"$66,00",2022-12-31,Бразилия,,,,
19642080.0,2022-11-18,"$4,61",2022-12-31,Бразилия,,,,
21982773.0,2022-12-21,"$4,61",2022-12-31,Бразилия,,,,
22163478.0,2022-12-23,"$21,71",2022-12-31,Бразилия,,,,
22300805.0,2022-12-25,"$13,65",2022-12-31,Бразилия,,,,
22326627.0,2022-12-26,"$3,69",2022-12-31,Бразилия,,,,
22457206.0,2022-12-27,"$16,43",2022-12-31,Бразилия,,,,
22488165.0,2022-12-28,"$19,80",2022-12-31,Бразилия,,,,
22546030.0,2022-12-29,"$3,69",2022-12-31,Бразилия,,,,
22620228.0,2022-12-30,"$7,29",2022-12-31,Бразилия,,,,
22678392.0,2022-12-30,"$3,69",2022-12-31,Бразилия,,,,
22683662.0,2022-12-31,"$4,58",2022-12-31,Бразилия,,,,
22685600.0,2022-12-31,"$3,67",2022-12-31,Бразилия,,,,
22690511.0,2022-12-31,"$5,50",2022-12-31,Бразилия,,,,
22693935.0,2022-12-31,"$4,61",2022-12-31,Бразилия,,,,
22694904.0,2022-12-31,"$3,69",2022-12-31,Бразилия,,,,
22698524.0,2022-12-31,"$9,22",2022-12-31,Бразилия,,,,
22699442.0,2022-12-31,"$3,69",2022-12-31,Бразилия,,,,
22704795.0,2022-12-31,"$3,69",2022-12-31,Бразилия,,,,
22706767.0,2022-12-31,"$5,54",2022-12-31,Бразилия,,,,
22706793.0,2022-12-31,"$4,61",2022-12-31,Бразилия,,,,
22709608.0,2022-12-31,"$3,69",2022-12-31,Бразилия,,,,
22726094.0,2022-12-31,"$4,61",2022-12-31,Бразилия,,,,
22732030.0,2022-12-31,"$5,54",2022-12-31,Бразилия,,,,
22734267.0,2022-12-31,"$3,69",2022-12-31,Бразилия,,,,
22735152.0,2022-12-31,"$13,84",2022-12-31,Бразилия,,,,
22736201.0,2022-12-31,"$7,38",2022-12-31,Бразилия,,,,
22737905.0,2022-12-31,"$5,54",2022-12-31,Бразилия,,,,
22743675.0,2022-12-31,"$5,54",2022-12-31,Бразилия,,,,
9057914.0,2022-03-15,"$5,54",2022-12-31,Бразилия,,,,
12265196.0,2022-07-21,"$10,73",2022-12-31,Бразилия,,,,
16205714.0,2022-09-25,"$5,53",2022-12-31,Бразилия,,,,
18045410.0,2022-10-25,"$19,23",2022-12-31,Бразилия,,,,
18721508.0,2022-11-05,"$96,68",2022-12-31,Бразилия,,,,
21251011.0,2022-12-12,"$64,34",2022-12-31,Бразилия,,,,
22077897.0,2022-12-22,"$33,74",2022-12-31,Бразилия,,,,
22182911.0,2022-12-24,"$9,16",2022-12-31,Бразилия,,,,
22371321.0,2022-12-26,"$10,83",2022-12-31,Бразилия,,,,
22453970.0,2022-12-27,"$5,54",2022-12-31,Бразилия,,,,
22476501.0,2022-12-28,"$18,39",2022-12-31,Бразилия,,,,
22560615.0,2022-12-29,"$13,62",2022-12-31,Бразилия,,,,
22631860.0,2022-12-30,"$16,36",2022-12-31,Бразилия,,,,
22653587.0,2022-12-30,"$4,61",2022-12-31,Бразилия,,,,
22667975.0,2022-12-30,"$6,43",2022-12-31,Бразилия,,,,
22674521.0,2022-12-30,"$4,61",2022-12-31,Бразилия,,,,
22679373.0,2022-12-30,"$4,61",2022-12-31,Бразилия,,,,
22691578.0,2022-12-31,"$3,67",2022-12-31,Бразилия,,,,
22693695.0,2022-12-31,"$3,69",2022-12-31,Бразилия,,,,
22699535.0,2022-12-31,"$3,69",2022-12-31,Бразилия,,,,
22700260.0,2022-12-31,"$23,97",2022-12-31,Бразилия,,,,
22706644.0,2022-12-31,"$4,61",2022-12-31,Бразилия,,,,
22718086.0,2022-12-31,"$3,69",2022-12-31,Бразилия,,,,
22719877.0,2022-12-31,"$18,45",2022-12-31,Бразилия,,,,
22720082.0,2022-12-31,"$5,54",2022-12-31,Бразилия,,,,
22720116.0,2022-12-31,"$4,89",2022-12-31,Бразилия,,,,
22723535.0,2022-12-31,"$4,61",2022-12-31,Бразилия,,,,
22724496.0,2022-12-31,"$4,61",2022-12-31,Бразилия,,,,
22725164.0,2022-12-31,"$3,69",2022-12-31,Бразилия,,,,
22728735.0,2022-12-31,"$4,61",2022-12-31,Бразилия,,,,
22728761.0,2022-12-31,"$3,69",2022-12-31,Бразилия,,,,
22731924.0,2022-12-31,"$3,69",2022-12-31,Бразилия,,,,
22731954.0,2022-12-31,"$4,61",2022-12-31,Бразилия,,,,
22733198.0,2022-12-31,"$4,61",2022-12-31,Бразилия,,,,
22734342.0,2022-12-31,"$5,54",2022-12-31,Бразилия,,,,
22736163.0,2022-12-31,"$3,69",2022-12-31,Бразилия,,,,
22743520.0,2022-12-31,"$9,23",2022-12-31,Бразилия,,,,
22750520.0,2022-12-31,"$3,69",2022-12-31,Бразилия,,,,
10120332.0,2022-05-06,"$3,68",2022-12-31,Бразилия,,,,
11173183.0,2022-06-16,"$4,61",2022-12-31,Бразилия,,,,
12959160.0,2022-07-31,"$7,34",2022-12-31,Бразилия,,,,
13269378.0,2022-08-06,"$4,61",2022-12-31,Бразилия,,,,
13631118.0,2022-08-11,"$10,91",2022-12-31,Бразилия,,,,
13947084.0,2022-08-18,"$25,05",2022-12-31,Бразилия,,,,
15926422.0,2022-09-19,"$24,25",2022-12-31,Бразилия,,,,
21791595.0,2022-12-19,"$11,37",2022-12-31,Бразилия,,,,
21957020.0,2022-12-21,"$11,88",2022-12-31,Бразилия,,,,
22095335.0,2022-12-23,"$32,60",2022-12-31,Бразилия,,,,
22249019.0,2022-12-25,"$72,27",2022-12-31,Бразилия,,,,
22303047.0,2022-12-25,"$15,67",2022-12-31,Бразилия,,,,
22410500.0,2022-12-27,"$4,61",2022-12-31,Бразилия,,,,
22420727.0,2022-12-27,"$12,73",2022-12-31,Бразилия,,,,
22611871.0,2022-12-29,"$4,05",2022-12-31,Бразилия,,,,
22647630.0,2022-12-30,"$11,40",2022-12-31,Бразилия,,,,
22648593.0,2022-12-30,"$8,07",2022-12-31,Бразилия,,,,
22677597.0,2022-12-30,"$8,16",2022-12-31,Бразилия,,,,
22687648.0,2022-12-31,"$5,53",2022-12-31,Бразилия,,,,
22689095.0,2022-12-31,"$9,19",2022-12-31,Бразилия,,,,
22690282.0,2022-12-31,"$7,33",2022-12-31,Бразилия,,,,
22691849.0,2022-12-31,"$4,58",2022-12-31,Бразилия,,,,
22696395.0,2022-12-31,"$3,26",2022-12-31,Бразилия,,,,
22696506.0,2022-12-31,"$4,61",2022-12-31,Бразилия,,,,
22702975.0,2022-12-31,"$5,53",2022-12-31,Бразилия,,,,
22703878.0,2022-12-31,"$3,69",2022-12-31,Бразилия,,,,
22706843.0,2022-12-31,"$4,61",2022-12-31,Бразилия,,,,
22719125.0,2022-12-31,"$4,61",2022-12-31,Бразилия,,,,
22728839.0,2022-12-31,"$4,61",2022-12-31,Бразилия,,,,
22731818.0,2022-12-31,"$3,69",2022-12-31,Бразилия,,,,
22741420.0,2022-12-31,"$4,61",2022-12-31,Бразилия,,,,
22744321.0,2022-12-31,"$3,69",2022-12-31,Бразилия,,,,
22746015.0,2022-12-31,"$3,69",2022-12-31,Бразилия,,,,
16466425.0,2022-09-29,"$21,21",2022-12-31,Бразилия,,,,
21316035.0,2022-12-13,"$9,36",2022-12-31,Бразилия,,,,
21500770.0,2022-12-15,"$3,67",2022-12-31,Бразилия,,,,
21650693.0,2022-12-17,"$90,95",2022-12-31,Бразилия,,,,
21754437.0,2022-12-18,"$10,97",2022-12-31,Бразилия,,,,
22175489.0,2022-12-24,"$61,90",2022-12-31,Бразилия,,,,
22259066.0,2022-12-25,"$42,79",2022-12-31,Бразилия,,,,
22318504.0,2022-12-25,"$58,09",2022-12-31,Бразилия,,,,
22487925.0,2022-12-28,"$5,54",2022-12-31,Бразилия,,,,
22554277.0,2022-12-29,"$5,50",2022-12-31,Бразилия,,,,
22634053.0,2022-12-30,"$20,85",2022-12-31,Бразилия,,,,
22658091.0,2022-12-30,"$4,58",2022-12-31,Бразилия,,,,
22688084.0,2022-12-31,"$4,58",2022-12-31,Бразилия,,,,
22691374.0,2022-12-31,"$4,61",2022-12-31,Бразилия,,,,
22693837.0,2022-12-31,"$4,61",2022-12-31,Бразилия,,,,
22694071.0,2022-12-31,"$18,44",2022-12-31,Бразилия,,,,
22694752.0,2022-12-31,"$3,69",2022-12-31,Бразилия,,,,
22701129.0,2022-12-31,"$4,61",2022-12-31,Бразилия,,,,
22702899.0,2022-12-31,"$3,69",2022-12-31,Бразилия,,,,
22704596.0,2022-12-31,"$3,69",2022-12-31,Бразилия,,,,
22705547.0,2022-12-31,"$5,53",2022-12-31,Бразилия,,,,
22711588.0,2022-12-31,"$3,69",2022-12-31,Бразилия,,,,
22721487.0,2022-12-31,"$5,54",2022-12-31,Бразилия,,,,
22730783.0,2022-12-31,"$5,54",2022-12-31,Бразилия,,,,
22731758.0,2022-12-31,"$5,54",2022-12-31,Бразилия,,,,
22737048.0,2022-12-31,"$5,54",2022-12-31,Бразилия,,,,
22742463.0,2022-12-31,"$3,69",2022-12-31,Бразилия,,,,
22746203.0,2022-12-31,"$5,54",2022-12-31,Бразилия,,,,
22747911.0,2022-12-31,"$3,69",2022-12-31,Бразилия,,,,
22747937.0,2022-12-31,"$5,54",2022-12-31,Бразилия,,,,
22750700.0,2022-12-31,"$4,61",2022-12-31,Бразилия,,,,
12796168.0,2022-07-29,"$9,26",2022-12-31,Бразилия,,,,
12826333.0,2022-07-30,"$53,06",2022-12-31,Бразилия,,,,
18105686.0,2022-10-26,"$4,61",2022-12-31,Бразилия,,,,
20617942.0,2022-12-02,"$3,69",2022-12-31,Бразилия,,,,
21061671.0,2022-12-09,"$5,54",2022-12-31,Бразилия,,,,
21735774.0,2022-12-18,"$18,25",2022-12-31,Бразилия,,,,
22251742.0,2022-12-25,"$22,12",2022-12-31,Бразилия,,,,
22330693.0,2022-12-26,"$16,48",2022-12-31,Бразилия,,,,
22335363.0,2022-12-26,"$5,54",2022-12-31,Бразилия,,,,
22340853.0,2022-12-26,"$20,26",2022-12-31,Бразилия,,,,
22433618.0,2022-12-27,"$17,94",2022-12-31,Бразилия,,,,
22537157.0,2022-12-28,"$45,14",2022-12-31,Бразилия,,,,
22598739.0,2022-12-29,"$3,68",2022-12-31,Бразилия,,,,
22623073.0,2022-12-30,"$80,58",2022-12-31,Бразилия,,,,
22643610.0,2022-12-30,"$4,07",2022-12-31,Бразилия,,,,
22654786.0,2022-12-30,"$7,18",2022-12-31,Бразилия,,,,
22688767.0,2022-12-31,"$4,58",2022-12-31,Бразилия,,,,
22690010.0,2022-12-31,"$7,33",2022-12-31,Бразилия,,,,
22690044.0,2022-12-31,"$13,78",2022-12-31,Бразилия,,,,
22690979.0,2022-12-31,"$8,25",2022-12-31,Бразилия,,,,
22696748.0,2022-12-31,"$3,69",2022-12-31,Бразилия,,,,
22708435.0,2022-12-31,"$3,69",2022-12-31,Бразилия,,,,
22724126.0,2022-12-31,"$4,61",2022-12-31,Бразилия,,,,
22731077.0,2022-12-31,"$4,61",2022-12-31,Бразилия,,,,
22732058.0,2022-12-31,"$3,69",2022-12-31,Бразилия,,,,
22732800.0,2022-12-31,"$5,54",2022-12-31,Бразилия,,,,
22738540.0,2022-12-31,"$3,69",2022-12-31,Бразилия,,,,
22740664.0,2022-12-31,"$3,69",2022-12-31,Бразилия,,,,
22744087.0,2022-12-31,"$3,69",2022-12-31,Бразилия,,,,
22750352.0,2022-12-31,"$4,61",2022-12-31,Бразилия,,,,
12711003.0,2022-07-28,"$3,67",2022-12-31,Бразилия,,,,
13523889.0,2022-08-10,"$3,69",2022-12-31,Бразилия,,,,
19818996.0,2022-11-21,"$8,90",2022-12-31,Бразилия,,,,
20556723.0,2022-12-01,"$9,19",2022-12-31,Бразилия,,,,
20756552.0,2022-12-04,"$24,40",2022-12-31,Бразилия,,,,
21451613.0,2022-12-15,"$36,23",2022-12-31,Бразилия,,,,
21546452.0,2022-12-16,"$3,69",2022-12-31,Бразилия,,,,
21771586.0,2022-12-19,"$94,31",2022-12-31,Бразилия,,,,
21956540.0,2022-12-21,"$4,89",2022-12-31,Бразилия,,,,
22175206.0,2022-12-24,"$43,43",2022-12-31,Бразилия,,,,
22600549.0,2022-12-29,"$14,68",2022-12-31,Бразилия,,,,
22686373.0,2022-12-31,"$3,67",2022-12-31,Бразилия,,,,
22687452.0,2022-12-31,"$9,16",2022-12-31,Бразилия,,,,
22687482.0,2022-12-31,"$5,50",2022-12-31,Бразилия,,,,
22688797.0,2022-12-31,"$13,78",2022-12-31,Бразилия,,,,
22691055.0,2022-12-31,"$3,67",2022-12-31,Бразилия,,,,
22692514.0,2022-12-31,"$5,50",2022-12-31,Бразилия,,,,
22696081.0,2022-12-31,"$3,69",2022-12-31,Бразилия,,,,
22699034.0,2022-12-31,"$18,44",2022-12-31,Бразилия,,,,
22701407.0,2022-12-31,"$3,69",2022-12-31,Бразилия,,,,
22701704.0,2022-12-31,"$4,61",2022-12-31,Бразилия,,,,
22701742.0,2022-12-31,"$3,26",2022-12-31,Бразилия,,,,
22704947.0,2022-12-31,"$5,53",2022-12-31,Бразилия,,,,
22718306.0,2022-12-31,"$5,54",2022-12-31,Бразилия,,,,
22721873.0,2022-12-31,"$3,69",2022-12-31,Бразилия,,,,
22723973.0,2022-12-31,"$5,54",2022-12-31,Бразилия,,,,
22725734.0,2022-12-31,"$3,69",2022-12-31,Бразилия,,,,
22731512.0,2022-12-31,"$3,69",2022-12-31,Бразилия,,,,
22739627.0,2022-12-31,"$7,38",2022-12-31,Бразилия,,,,
22742872.0,2022-12-31,"$3,69",2022-12-31,Бразилия,,,,
22746445.0,2022-12-31,"$37,09",2022-12-31,Бразилия,,,,
22750458.0,2022-12-31,"$4,61",2022-12-31,Бразилия,,,,
14719456.0,2022-08-30,"$4,61",2022-12-31,Бразилия,,,,
20642080.0,2022-12-02,"$3,69",2022-12-31,Бразилия,,,,
21041634.0,2022-12-08,"$3,67",2022-12-31,Бразилия,,,,
21490666.0,2022-12-15,"$3,69",2022-12-31,Бразилия,,,,
22519469.0,2022-12-28,"$86,05",2022-12-31,Бразилия,,,,
22635255.0,2022-12-30,"$4,57",2022-12-31,Бразилия,,,,
22671993.0,2022-12-30,"$4,61",2022-12-31,Бразилия,,,,
22674725.0,2022-12-30,"$8,18",2022-12-31,Бразилия,,,,
22698235.0,2022-12-31,"$3,69",2022-12-31,Бразилия,,,,
22700649.0,2022-12-31,"$4,61",2022-12-31,Бразилия,,,,
22701511.0,2022-12-31,"$3,69",2022-12-31,Бразилия,,,,
22701584.0,2022-12-31,"$4,61",2022-12-31,Бразилия,,,,
22705037.0,2022-12-31,"$5,53",2022-12-31,Бразилия,,,,
22707033.0,2022-12-31,"$8,30",2022-12-31,Бразилия,,,,
22717315.0,2022-12-31,"$4,89",2022-12-31,Бразилия,,,,
22727556.0,2022-12-31,"$4,61",2022-12-31,Бразилия,,,,
22728667.0,2022-12-31,"$4,61",2022-12-31,Бразилия,,,,
22734684.0,2022-12-31,"$9,23",2022-12-31,Бразилия,,,,
22739507.0,2022-12-31,"$4,56",2022-12-31,Бразилия,,,,
22746581.0,2022-12-31,"$5,54",2022-12-31,Бразилия,,,,
22747785.0,2022-12-31,"$4,61",2022-12-31,Бразилия,,,,
15868864.0,2022-09-18,"$3,69",2022-12-31,Бразилия,,,,
15996798.0,2022-09-21,"$61,99",2022-12-31,Бразилия,,,,
18292497.0,2022-10-28,"$5,54",2022-12-31,Бразилия,,,,
22139802.0,2022-12-23,"$34,63",2022-12-31,Бразилия,,,,
22372443.0,2022-12-26,"$10,91",2022-12-31,Бразилия,,,,
22449696.0,2022-12-27,"$37,97",2022-12-31,Бразилия,,,,
22478054.0,2022-12-28,"$14,50",2022-12-31,Бразилия,,,,
22542778.0,2022-12-29,"$44,29",2022-12-31,Бразилия,,,,
22611473.0,2022-12-29,"$37,31",2022-12-31,Бразилия,,,,
22627654.0,2022-12-30,"$18,45",2022-12-31,Бразилия,,,,
22678050.0,2022-12-30,"$18,23",2022-12-31,Бразилия,,,,
22686080.0,2022-12-31,"$3,24",2022-12-31,Бразилия,,,,
22687240.0,2022-12-31,"$9,16",2022-12-31,Бразилия,,,,
22696986.0,2022-12-31,"$15,68",2022-12-31,Бразилия,,,,
22699214.0,2022-12-31,"$4,07",2022-12-31,Бразилия,,,,
22700581.0,2022-12-31,"$11,07",2022-12-31,Бразилия,,,,
22701485.0,2022-12-31,"$5,53",2022-12-31,Бразилия,,,,
22702833.0,2022-12-31,"$9,22",2022-12-31,Бразилия,,,,
22710457.0,2022-12-31,"$8,15",2022-12-31,Бразилия,,,,
22723327.0,2022-12-31,"$4,61",2022-12-31,Бразилия,,,,
22725780.0,2022-12-31,"$4,61",2022-12-31,Бразилия,,,,
22725810.0,2022-12-31,"$18,45",2022-12-31,Бразилия,,,,
22730369.0,2022-12-31,"$4,61",2022-12-31,Бразилия,,,,
22740512.0,2022-12-31,"$12,92",2022-12-31,Бразилия,,,,
22742954.0,2022-12-31,"$14,02",2022-12-31,Бразилия,,,,
22745617.0,2022-12-31,"$4,61",2022-12-31,Бразилия,,,,
22746521.0,2022-12-31,"$3,69",2022-12-31,Бразилия,,,,
22748493.0,2022-12-31,"$3,69",2022-12-31,Бразилия,,,,
13673184.0,2022-08-12,"$67,57",2022-12-31,Бразилия,,,,
19174430.0,2022-11-11,"$40,16",2022-12-31,Бразилия,,,,
22454400.0,2022-12-27,"$7,38",2022-12-31,Бразилия,,,,
22510880.0,2022-12-28,"$18,03",2022-12-31,Бразилия,,,,
22615437.0,2022-12-30,"$16,47",2022-12-31,Бразилия,,,,
22685743.0,2022-12-31,"$4,05",2022-12-31,Бразилия,,,,
22687617.0,2022-12-31,"$9,16",2022-12-31,Бразилия,,,,
22691250.0,2022-12-31,"$3,67",2022-12-31,Бразилия,,,,
22692945.0,2022-12-31,"$4,58",2022-12-31,Бразилия,,,,
22696396.0,2022-12-31,"$9,22",2022-12-31,Бразилия,,,,
22696475.0,2022-12-31,"$11,07",2022-12-31,Бразилия,,,,
22697397.0,2022-12-31,"$4,61",2022-12-31,Бразилия,,,,
22698703.0,2022-12-31,"$27,66",2022-12-31,Бразилия,,,,
22699664.0,2022-12-31,"$4,61",2022-12-31,Бразилия,,,,
22700125.0,2022-12-31,"$17,52",2022-12-31,Бразилия,,,,
22704712.0,2022-12-31,"$4,61",2022-12-31,Бразилия,,,,
22711015.0,2022-12-31,"$4,61",2022-12-31,Бразилия,,,,
22719804.0,2022-12-31,"$5,54",2022-12-31,Бразилия,,,,
